Label	Logit
1.0	0.41288331151008606
1.0	0.4142302870750427
1.0	0.4158421754837036
1.0	0.4129360020160675
1.0	0.4153687655925751
0.0	0.4176236689090729
1.0	0.41497325897216797
1.0	0.41568100452423096
0.0	0.4164496958255768
0.0	0.4131626486778259
1.0	0.4073115885257721
0.0	0.41476568579673767
1.0	0.41363242268562317
1.0	0.4149210453033447
1.0	0.4166106879711151
0.0	0.4160970449447632
0.0	0.4146876931190491
1.0	0.4131552278995514
0.0	0.4146713316440582
1.0	0.41545844078063965
0.0	0.4137607216835022
0.0	0.4145563244819641
0.0	0.41529959440231323
0.0	0.4158669114112854
1.0	0.4171547293663025
1.0	0.4140758514404297
1.0	0.4132256507873535
1.0	0.4177224934101105
0.0	0.4171523451805115
1.0	0.4182435870170593
1.0	0.41044655442237854
1.0	0.4163733720779419
1.0	0.4160572290420532
0.0	0.4128991663455963
1.0	0.4174737334251404
1.0	0.4116959571838379
0.0	0.4138064384460449
1.0	0.4153972268104553
0.0	0.4130253791809082
1.0	0.41736674308776855
0.0	0.41662588715553284
0.0	0.41369885206222534
1.0	0.41658538579940796
0.0	0.4106619358062744
0.0	0.41694390773773193
0.0	0.4166885018348694
1.0	0.4167840778827667
1.0	0.4135912358760834
0.0	0.41601425409317017
1.0	0.4163134694099426
1.0	0.4121699333190918
0.0	0.4156739413738251
1.0	0.4164644777774811
1.0	0.41510123014450073
1.0	0.4159417450428009
1.0	0.416266530752182
1.0	0.41555255651474
0.0	0.4195864796638489
0.0	0.41628551483154297
1.0	0.41484135389328003
0.0	0.4127623438835144
1.0	0.4151356518268585
1.0	0.41328921914100647
0.0	0.41029685735702515
0.0	0.4142662286758423
1.0	0.41488486528396606
0.0	0.4139729142189026
1.0	0.41515952348709106
0.0	0.4169030785560608
1.0	0.41347023844718933
1.0	0.41421788930892944
1.0	0.41518813371658325
0.0	0.4148140251636505
1.0	0.41541948914527893
1.0	0.4154510498046875
1.0	0.40904751420021057
1.0	0.41590070724487305
1.0	0.41607001423835754
0.0	0.41544651985168457
0.0	0.4170190989971161
0.0	0.4145812392234802
1.0	0.4129627048969269
0.0	0.4103720188140869
0.0	0.4176223576068878
0.0	0.41407865285873413
0.0	0.41409382224082947
1.0	0.4158594608306885
0.0	0.41551223397254944
0.0	0.41344961524009705
0.0	0.41382738947868347
1.0	0.4157831072807312
1.0	0.41167715191841125
1.0	0.416515052318573
1.0	0.41327622532844543
0.0	0.41303107142448425
1.0	0.41434913873672485
1.0	0.41594478487968445
1.0	0.41585084795951843
0.0	0.4140821099281311
0.0	0.41529086232185364
0.0	0.4148786962032318
1.0	0.4141305088996887
0.0	0.4172770082950592
0.0	0.41343802213668823
0.0	0.4159329831600189
0.0	0.4178540110588074
0.0	0.4154592752456665
1.0	0.4130464494228363
1.0	0.4135741889476776
1.0	0.4161892831325531
0.0	0.4140845239162445
0.0	0.4140721261501312
0.0	0.4127872586250305
1.0	0.41392192244529724
1.0	0.41423270106315613
0.0	0.4160962998867035
1.0	0.4147282838821411
1.0	0.41525739431381226
1.0	0.4140886962413788
1.0	0.41322988271713257
1.0	0.4153491258621216
0.0	0.4158746302127838
1.0	0.41746556758880615
1.0	0.4134841561317444
0.0	0.41212937235832214
0.0	0.4153714179992676
0.0	0.4161723852157593
0.0	0.4134628176689148
0.0	0.4140123128890991
1.0	0.4123900830745697
1.0	0.41527971625328064
1.0	0.41535648703575134
0.0	0.41573566198349
0.0	0.4150589108467102
1.0	0.4149070084095001
0.0	0.4155557453632355
1.0	0.4163350760936737
1.0	0.41656264662742615
1.0	0.4132840037345886
1.0	0.4151778221130371
0.0	0.41473981738090515
1.0	0.41479626297950745
0.0	0.4162219166755676
1.0	0.4134202301502228
1.0	0.4146103858947754
1.0	0.41464000940322876
1.0	0.414984792470932
1.0	0.41152775287628174
1.0	0.41605889797210693
1.0	0.4128141403198242
0.0	0.414775013923645
0.0	0.4149303138256073
1.0	0.4172667860984802
0.0	0.41548117995262146
0.0	0.4173823893070221
1.0	0.41298907995224
0.0	0.4076286554336548
0.0	0.41571691632270813
1.0	0.4127432107925415
0.0	0.41393622756004333
0.0	0.4137582778930664
0.0	0.41756385564804077
1.0	0.41413626074790955
1.0	0.4136101305484772
0.0	0.4141034483909607
