True_Label	Predicted_Probability
1	0.053780116
1	0.18093093
1	0.045165226
1	0.030545374
1	0.048614055
1	0.01844079
1	0.043954253
1	0.022086948
1	0.052525956
1	0.11631593
1	0.015822051
1	0.060303234
1	0.046087906
1	0.029882774
1	0.07016231
1	0.084962115
1	0.013368997
1	0.23314553
1	0.19097784
1	0.042832796
1	0.102417484
1	0.080121525
1	0.03679692
1	0.0071699065
1	0.005459891
1	0.079672486
1	0.061055403
1	0.05539903
1	0.32153422
1	0.3797958
1	0.165537
1	0.40271336
1	0.028888393
1	0.17239812
1	0.015769174
1	0.08576013
1	0.11711552
1	0.026956145
1	0.050874665
1	0.047129884
1	0.11467008
1	0.0961192
1	0.020474233
1	0.07293002
1	0.014179164
1	0.26214734
1	0.04227262
1	0.095143944
1	0.024407083
1	0.030073287
1	0.015736682
1	0.0873296
1	0.041903406
1	0.13729237
1	0.08161465
1	0.07421281
1	0.05197952
1	0.08102203
1	0.102512754
1	0.052409146
1	0.05586856
1	0.06143012
1	0.02009492
1	0.019509194
1	0.33492783
1	0.11279001
1	0.036894966
1	0.578345
1	0.057251908
1	0.3788652
1	0.051114842
1	0.021518314
1	0.047933657
1	0.012935831
1	0.024630724
1	0.01216456
1	0.005430231
1	0.030310038
1	0.07438946
1	0.053654358
1	0.09625384
1	0.074346304
1	0.04761655
1	0.018705968
1	0.113884844
1	0.032797128
1	0.05325166
1	0.06135829
1	0.11270389
1	0.25820783
1	0.20432334
1	0.15781161
1	0.052673414
1	0.05792843
0	0.10422308
0	0.010059765
0	0.03201155
0	0.1948179
0	0.42322332
0	0.19017483
0	0.26231205
0	0.035689857
0	0.047320675
0	0.016091924
0	0.012778368
0	0.024780575
0	0.021706551
0	0.033329632
0	0.033351902
0	0.09424747
0	0.31804433
0	0.009860591
0	0.20525111
0	0.022832032
0	0.039641634
0	0.011636086
0	0.033212855
0	0.037865438
0	0.04000477
0	0.003661878
0	0.007475902
0	0.04227379
0	0.016752752
0	0.014060626
0	0.07974138
0	0.029450104
0	0.04240866
0	0.0075353854
0	0.21847677
0	0.004373553
0	0.017853964
0	0.0028200264
0	0.085100755
0	0.00992954
0	0.057897106
0	0.0057090786
0	0.0024423795
0	0.015915113
0	0.035460953
0	0.0070195184
0	0.10840201
0	0.06693434
0	0.011746881
0	0.08235441
0	0.0034746954
0	0.011429157
0	0.0414444
0	0.017380478
0	0.06518681
0	0.012081084
0	0.017369641
0	0.044366896
0	0.0091661615
0	0.6973051
0	0.051560663
0	0.17635667
0	0.050430328
0	0.0063800965
0	0.08749972
0	0.16256855
0	0.0075937817
0	0.0034335796
0	0.003586878
0	0.032075472
0	0.035216343
0	0.050811373
0	0.059633948
0	0.08110914
0	0.17369922
0	0.18381923
0	0.14158629
0	0.013099086
0	0.041560255
0	0.1182539
0	0.04756142
0	0.022454202
0	0.07763875
0	0.024595391
0	0.040855028
0	0.005450846
0	0.01323034
0	0.030831061
0	0.0023390441
0	0.026751332
0	0.00503705
0	0.099266514
0	0.07427169
0	0.0026559718
0	0.03205242
0	0.007519967
0	0.019691752
0	0.17895475
0	0.007793593
0	0.0005834436
0	0.07200925
0	0.0042862333
0	0.0052756756
0	0.03589367
0	0.13147709
0	0.047214128
0	0.008589509
0	0.013263606
0	0.04839006
0	0.23438455
0	0.10293288
0	0.008081978
0	0.001303052
0	0.006854812
0	0.03885126
0	0.0018256162
0	0.0070493747
0	0.05462168
0	0.03587092
0	0.033851817
0	0.038934093
0	0.01332817
0	0.089052066
0	0.0048044967
0	0.072774716
0	0.16073509
0	0.04150553
0	0.02214336
0	0.029258296
0	0.036268834
0	0.0060991896
0	0.014279867
0	0.016225135
0	0.039788283
0	0.14647514
0	0.029215595
0	0.009376052
0	0.029677587
0	0.047813773
0	0.032109834
0	0.02535081
0	0.19486508
0	0.06447925
0	0.034968156
0	0.0036621562
0	0.0037360021
0	0.01677335
0	0.030319398
0	0.025471013
0	0.00530483
0	0.027810445
0	0.013233707
0	0.012340209
0	0.05253423
0	0.011016153
0	0.0015014268
0	0.028912226
0	0.02386237
0	0.0527688
0	0.09752184
0	0.0044602994
0	0.011030505
0	0.035207774
0	0.0069684167
0	0.073919766
0	0.0382316
0	0.012954713
0	0.036918145
0	0.14689222
0	0.0045880345
0	0.028879024
0	0.0069152275
0	0.013286322
0	0.02561795
0	0.010127251
0	0.009737175
0	0.050275426
0	0.011391688
0	0.20553032
0	0.05616162
0	0.11771575
0	0.17147209
0	0.025417008
0	0.02049963
0	0.0056747543
0	0.23974888
0	0.004884752
0	0.03938245
0	0.06477504
0	0.028549118
0	0.036635816
0	0.014318558
0	0.013884453
0	0.06538286
0	0.16676164
0	0.05258811
0	0.019694736
0	0.092481874
0	0.04389338
0	0.035078127
0	0.048065968
0	0.016594563
0	0.020131111
0	0.07237297
0	0.025921574
0	0.019341776
0	0.028020075
0	0.04322308
0	0.011193763
0	0.0067386674
0	0.04575516
0	0.16805945
0	0.40987638
0	0.0079064425
0	0.040937155
0	0.006936542
0	0.043233395
0	0.005679002
0	0.021655055
0	0.011581701
0	0.0064073266
0	0.05837465
0	0.06400323
0	0.058211457
0	0.028878562
0	0.06472044
0	0.004131391
0	0.018202286
0	0.0011332856
0	0.08649121
0	0.019672353
0	0.040443458
0	0.009591774
0	0.04225176
0	0.00919349
0	0.0071723745
0	0.008948424
0	0.037652023
0	0.027054965
0	0.017608093
0	0.027452525
0	0.026612759
0	0.059180215
0	0.0057329284
0	0.004078572
0	0.026540508
0	0.01577004
0	0.012206217
0	0.028310822
0	0.1007152
0	0.04799896
0	0.060128838
0	0.015254423
0	0.0135824755
0	0.026327254
0	0.009129091
0	0.0009983738
0	0.0028191053
0	0.010283563
0	0.019007234
0	0.002473862
0	0.028196832
0	0.028176356
0	0.19760916
0	0.0020089447
0	0.02385861
0	0.027701417
0	0.13344084
0	0.061324794
0	0.016579086
0	0.098642945
0	0.12168125
0	0.055842485
0	0.024654586
0	0.0026367817
0	0.009338335
0	0.0032114754
0	0.012160687
0	0.030303262
0	0.061289452
0	0.0073163067
0	0.032623872
0	0.645824
0	0.021787142
0	0.0094395215
0	0.0023294296
0	0.013790733
0	0.016788237
0	0.024931014
0	0.017205212
0	0.0038332301
0	0.016432224
0	0.014704097
0	0.15989219
0	0.03000654
0	0.06083721
0	0.089564204
0	0.04807776
0	0.24164072
0	0.024946766
0	0.015936658
0	0.010933883
0	0.06252111
0	0.07050339
0	0.0431449
0	0.20382679
0	0.016901717
0	0.045325626
0	0.012745752
0	0.04306892
0	0.060693495
0	0.08618514
0	0.07864503
0	0.0067692446
0	0.098799035
0	0.23365034
0	0.0256178
0	0.10458125
0	0.06434541
0	0.2994902
0	0.009028928
0	0.0022024582
0	0.019773865
0	0.11524946
0	0.020009477
0	0.010032875
0	0.113950014
0	0.019444838
0	0.006903822
0	0.04206521
0	0.017408105
0	0.093730524
0	0.04998397
0	0.035153132
0	0.047061943
0	0.03488461
0	0.011329953
0	0.01064012
0	0.009007833
0	0.022441387
0	0.01564318
0	0.016310234
0	0.064047635
0	0.02678257
0	0.017701758
0	0.026702974
0	0.019908993
0	0.04049889
0	0.05365931
0	0.0069065196
0	0.004160906
0	0.015914083
0	0.019363213
0	0.009591828
0	0.0069472883
0	0.001966055
0	0.031967644
0	0.017200174
0	0.001418025
0	0.03966368
0	0.016948296
0	0.0047467854
0	0.0057994407
0	0.020539671
0	0.0035285465
0	0.0076901396
0	0.021812486
0	0.016342802
0	0.045888923
0	0.038792558
0	0.033852454
0	0.0060754344
0	0.03610589
0	0.03152626
0	0.025445756
0	0.1784615
0	0.021402149
0	0.02019596
0	0.011966222
0	0.098329045
0	0.040005833
0	0.08104733
0	0.051119685
0	0.053842183
0	0.116419084
0	0.007885652
0	0.056023154
0	0.004798131
0	0.082420975
0	0.018243782
0	0.0017828912
0	0.0011414493
0	0.029794637
0	0.007555246
0	0.12817255
0	0.0042567286
0	0.1457162
0	0.009026368
0	0.018563058
0	0.019323582
0	0.019202096
0	0.010905284
0	0.026895715
0	0.017138971
0	0.06385198
0	0.020813555
0	0.013638324
0	0.012705966
0	0.006184875
0	0.009751816
0	0.0034695396
0	0.50952727
0	0.03070787
0	0.009947346
0	0.010249323
0	0.009156964
0	0.0098090945
0	0.020874146
0	0.020306762
0	0.07867879
0	0.009924525
0	0.04884307
0	0.17760064
0	0.16777204
0	0.004983539
0	0.04204008
0	0.07734327
0	0.010633522
0	0.01266247
0	0.006772554
0	0.19483045
0	0.06372562
0	0.008575441
0	0.09134701
0	0.14029597
0	0.022096302
0	0.06878146
0	0.02343881
0	0.00058115146
0	0.02435209
0	0.0726302
0	0.009864111
0	0.013958302
0	0.0010841041
0	0.024167245
0	0.039203286
0	0.04108393
0	0.010580083
0	0.0059184395
0	0.011268416
0	0.0068688565
0	0.010501516
0	0.0033217361
0	0.03186535
0	0.016054286
0	0.009570819
0	0.0014663048
0	0.0053863376
0	0.0111496905
0	0.000728606
0	0.015274563
0	0.026690949
0	0.037173912
0	0.023201814
0	0.013991821
0	0.016995296
0	0.018064464
0	0.0011775711
0	0.0026679782
0	0.00051324884
0	0.08431915
0	0.006086963
0	0.00794119
0	0.0034954022
0	0.0147843165
0	0.0064676767
0	0.0015349889
0	0.04274475
0	0.0037610624
0	0.35935065
0	0.033508424
0	0.009596844
0	0.044781014
0	0.005973194
0	0.004216537
0	0.016791599
0	0.028769325
0	0.025565796
0	0.28291184
0	0.024637163
0	0.0012576879
0	0.011192946
0	0.0049534803
0	0.020272143
0	0.010995122
0	0.020096596
0	0.032846384
0	0.004753115
0	0.01771005
0	0.04464549
0	0.033400774
0	0.005778808
0	0.0007305218
0	0.0019121169
0	0.00068428024
0	0.1501349
0	0.0009657351
0	0.0037167843
0	0.028223708
0	0.028146101
0	0.0029003199
0	0.020899905
0	0.012067137
0	0.00467842
0	0.016095404
0	0.026446162
0	0.065954305
0	0.011181942
0	0.0065766927
0	0.009173648
0	0.012926373
0	0.02401197
0	0.020193875
0	0.006501528
0	0.0021314765
0	0.028303018
0	0.015023579
0	0.008783525
0	0.007422581
0	0.011142889
0	0.03764169
0	0.01969913
0	0.009154563
0	0.019172585
0	0.045694236
0	0.03019134
0	0.050328158
0	0.14440373
0	0.031866137
0	0.009642282
0	0.010024429
0	0.06690644
0	0.026960755
0	0.016270882
0	0.0017327919
0	0.0054332707
0	0.024142867
0	0.019588854
0	0.019157689
0	0.052302625
0	0.01328144
0	0.15188228
0	0.11111544
0	0.026810985
0	0.039287042
0	0.01943748
0	0.026950998
0	0.1185208
0	0.050848205
0	0.014215147
0	0.13403586
0	0.038895465
0	0.061961055
0	0.10368074
0	0.033766598
0	0.026885811
0	0.0049894755
0	0.02369506
0	0.029650746
0	0.0070360694
0	0.006212366
0	0.023381835
0	0.034447428
0	0.01788393
0	0.03363812
0	0.019959396
0	0.104387105
0	0.05120194
0	0.021719469
0	0.015096587
0	0.028418299
0	0.043002024
0	0.010831289
0	0.052657466
0	0.0140260495
0	0.0030693687
0	0.0043136803
0	0.16403896
0	0.033826344
0	0.08530515
0	0.0044371467
0	0.026643058
0	0.00301631
0	0.0055371914
0	0.0051231724
0	0.07639025
0	0.017587427
0	0.05156619
0	0.012663209
0	0.17430921
0	0.025192376
0	0.057542846
0	0.013479558
0	0.02967576
0	0.009739953
0	0.020879814
0	0.15573408
0	0.009696491
0	0.015519406
0	0.06292729
0	0.005492467
0	0.007710649
0	0.00050727936
0	0.004019484
0	0.0014583278
0	0.00084658264
0	0.001669932
0	0.032515477
0	0.0063652564
0	0.0014443239
0	0.0014001149
0	0.0030251143
0	0.006693627
0	0.01647213
0	0.026291527
0	0.08953216
0	0.04802065
0	0.06175072
0	0.0054163113
0	0.014803833
0	0.012518602
0	0.008030323
0	0.010911952
0	0.01741726
0	0.0049956767
0	0.036457617
0	0.0040913033
0	0.0023476544
0	0.010932986
0	0.0046114563
0	0.022905812
0	0.03734864
0	0.017833073
0	0.012452327
0	0.058498755
0	0.85832715
0	0.031590864
0	0.15665074
0	0.007664917
0	0.06315728
0	0.35304537
0	0.009960667
0	0.019777874
0	0.018687563
0	0.005765148
0	0.017603565
0	0.0192907
0	0.011708261
0	0.008675305
0	0.021720828
0	0.02489298
0	0.03486273
0	0.0113213565
0	0.006901746
0	0.021540284
0	0.030206675
0	0.0025654752
0	0.0077698138
0	0.026638044
0	0.007830249
0	0.027019102
0	0.060522374
0	0.017804574
0	0.029197939
0	0.005193094
0	0.010894448
0	0.07431011
0	0.015570641
0	0.024632998
0	0.0019197947
0	0.028395854
0	0.030372899
0	0.018853301
0	0.07475215
0	0.06561687
0	0.01806106
0	0.0074773002
0	0.09832353
0	0.01596515
0	0.014521918
0	0.05187992
0	0.04698921
0	0.035631202
0	0.013486002
0	0.013121031
0	0.05424591
0	0.015517031
0	0.03878226
0	0.009925297
0	0.010878212
0	0.03428043
0	0.121111155
0	0.0058092754
0	0.0044760075
0	0.07499921
0	0.023257816
0	0.049920313
0	0.058625136
0	0.027385017
0	0.0037532146
0	0.041742645
0	0.010493854
0	0.10588949
0	0.01218307
0	0.0346648
0	0.017201746
0	0.038612515
0	0.003951766
0	0.008307309
0	0.030841658
0	0.07090442
0	0.0015167819
0	0.069580354
0	0.025804916
0	0.013060534
0	0.09373358
0	0.026615223
0	0.11062562
0	0.07503157
0	0.009703765
0	0.043081038
0	0.006868128
0	0.012592216
0	0.011809258
0	0.17161782
0	0.029017178
0	0.043546773
0	0.02107319
0	0.0059404806
0	0.028738046
0	0.11751779
0	0.0038132893
0	0.033788875
0	0.08279859
0	0.004724197
0	0.005713292
0	0.04552068
0	0.030258762
0	0.116993
0	0.013429486
0	0.009708477
0	0.0017498136
0	0.04808433
0	0.036689583
0	0.006277263
0	0.009815558
0	0.006430214
0	0.01935007
0	0.008978311
0	0.10819257
0	0.015194627
0	0.018486748
0	0.026086543
0	0.020887414
0	0.017261323
0	0.0036264549
0	0.061139077
0	0.011069492
0	0.0030341882
0	0.021631176
0	0.010585256
0	0.018778222
0	0.053868733
0	0.0853698
0	0.12631834
0	0.105776094
0	0.0028893324
0	0.017764833
0	0.060104065
0	0.24530211
0	0.09500514
0	0.04015477
0	0.008563644
0	0.004710603
0	0.01062403
0	0.21278216
0	0.17057829
0	0.0022873625
0	0.042301472
0	0.026964357
0	0.02643026
0	0.019086437
0	0.024916945
0	0.0303566
0	0.0070337453
0	0.035188116
0	0.009672212
0	0.06475044
0	0.120430656
0	0.0035600876
0	0.04078542
0	0.025516152
0	0.076094516
0	0.009403786
0	0.010232242
0	0.061685316
0	0.2391952
0	0.019995227
0	0.002457002
0	0.020941122
0	0.18606094
0	0.016714191
0	0.051502537
0	0.25215876
0	0.023230901
0	0.010656467
0	0.06259417
0	0.02792503
0	0.0045862384
0	0.047920145
0	0.071425095
0	0.004853531
0	0.035330676
0	0.0010578134
0	0.03919983
0	0.055163037
0	0.050305843
0	0.086513706
0	0.01795805
0	0.049518775
0	0.036966883
0	0.058873348
0	0.014912092
0	0.017090043
0	0.008796492
0	0.015161321
0	0.0020057124
0	0.01772983
0	0.0066150664
0	0.021033797
0	0.005729676
0	0.015428245
0	0.010389957
0	0.01291936
0	0.051608905
0	0.011835959
0	0.10053602
0	0.0061257007
0	0.027323563
0	0.2540044
0	0.006861854
0	0.24589927
0	0.043675065
0	0.015124448
0	0.035163794
0	0.031266324
0	0.020926453
0	0.09253067
0	0.010016994
0	0.02353363
0	0.11259678
0	0.018024115
0	0.029310716
0	0.0101740025
0	0.029495599
0	0.007032859
0	0.034426846
0	0.0128361005
0	0.025622472
0	0.013885308
0	0.0073058098
0	0.026842425
0	0.13937281
0	0.019643642
0	0.009746721
0	0.036898416
0	0.023248063
0	0.057316642
0	0.025412962
0	0.03830331
0	0.015837206
0	0.0073901936
0	0.010315235
0	0.11674552
0	0.007629531
0	0.007966029
0	0.00823479
0	0.045739755
0	0.24491782
0	0.058286533
0	0.0049624876
0	0.14465807
0	0.018051295
0	0.049264528
0	0.00651836
0	0.0019119859
0	0.0903098
0	0.033414852
0	0.007986158
0	0.013834278
0	0.17888679
0	0.010972279
0	0.0042944243
0	0.037380934
0	0.019800011
0	0.006980038
0	0.015069026
0	0.06562944
0	0.008178993
0	0.010664377
0	0.034544893
0	0.11543256
0	0.045014914
0	0.01626158
0	0.020779045
0	0.0319037
0	0.022033252
0	0.11511547
0	0.032496035
0	0.0066453037
0	0.017942652
0	0.0074640233
0	0.0053027477
0	0.029765664
0	0.0034033435
0	0.0200984
0	0.008160756
0	0.037894025
0	0.055812784
0	0.0478628
0	0.013771854
0	0.121773556
0	0.013851215
0	0.013177449
0	0.02277762
0	0.04028379
0	0.021357913
0	0.034683637
0	0.05632949
0	0.18948373
0	0.05273367
0	0.034599435
0	0.0029011487
0	0.026888737
0	0.09085357
0	0.026021458
0	0.009152872
0	0.01746867
0	0.011651495
0	0.027874965
0	0.010631439
0	0.017293416
0	0.033544175
0	0.005608231
0	0.0077254903
0	0.0031203628
0	0.039911486
0	0.0040712436
0	0.15506266
0	0.0044884337
0	0.0818063
0	0.01736488
0	0.0055337762
0	0.059740786
0	0.05307523
0	0.036757868
0	0.030529473
0	0.0044208188
0	0.020433279
0	0.18487535
0	0.015048472
0	0.10440676
0	0.079981886
0	0.0022185177
0	0.08028413
0	0.04471361
0	0.088989004
0	0.0254042
0	0.0016207789
0	0.073730275
0	0.0031176482
0	0.014532295
0	0.01832957
0	0.033449102
0	0.038982626
0	0.011611209
0	0.019429198
0	0.0077289743
0	0.0093753785
0	0.004473015
0	0.015899258
0	0.008736522
0	0.090678714
0	0.04817008
0	0.023701826
0	0.008793515
0	0.03570421
0	0.001615179
0	0.15260705
0	0.018790448
0	0.052496288
0	0.028887235
0	0.02709462
0	0.01831048
0	0.016255615
0	0.08102692
0	0.05846714
0	0.014318693
0	0.05778281
0	0.033933084
0	0.002439877
0	0.007713784
0	0.018398844
0	0.005307418
0	0.030274605
0	0.063121475
0	0.049707264
0	0.07100045
0	0.006845982
0	0.09110903
0	0.056258
0	0.08717001
0	0.014649221
0	0.0043278
0	0.013731223
0	0.024100741
0	0.029877204
0	0.008091667
0	0.022429205
0	0.0033454082
0	0.23212548
0	0.032509334
0	0.01835428
0	0.0041734497
0	0.02416145
0	0.0054905526
0	0.03211725
0	0.010258658
0	0.0006618334
0	0.05503504
0	0.023113778
0	0.121850364
0	0.00231689
0	0.00812419
0	0.028122168
0	0.004418987
0	0.005651665
0	0.0013467598
0	0.03763051
0	0.0058867363
0	0.1717843
0	0.0055800923
0	0.048892003
0	0.04519924
0	0.005091275
0	0.0073422426
0	0.0029414333
0	0.030744068
0	0.02709597
0	0.0024424815
0	0.007002343
0	0.019583305
0	0.08511564
0	0.071795
0	0.083969556
0	0.039631378
0	0.0039396132
0	0.0013289403
0	0.00065872126
0	0.006393474
0	0.0039912867
0	0.043318626
0	0.10640363
0	0.032436408
0	0.037313987
0	0.004896267
0	0.11811616
0	0.0066586286
0	0.009478986
0	0.03733015
0	0.017906256
0	0.04703027
0	0.026556818
0	0.046992425
0	0.011556575
0	0.022448199
0	0.010005642
0	0.002315946
0	0.00049559993
0	0.0026546838
0	0.011159472
0	0.024038604
0	0.020196458
0	0.018514493
0	0.005748025
0	0.0019081369
0	0.020695223
0	0.008166716
0	0.051836673
0	0.057734597
0	0.01121315
0	0.005771785
0	0.047900923
0	0.02368881
0	0.023342963
0	0.010229229
0	0.010148005
0	0.04630562
0	0.030819409
0	0.009919147
0	0.0126687195
0	0.04729825
0	0.03633754
0	0.026716083
0	0.10575641
0	0.008403209
0	0.0023142167
0	0.021993425
0	0.016460415
0	0.059205525
0	0.15808122
0	0.025258264
0	0.0056466316
0	0.03633213
0	0.001838072
0	0.049716447
0	0.124943875
0	0.0010409936
0	0.03419029
0	0.0054619964
0	0.00622024
0	0.020119071
0	0.04308792
0	0.0424838
0	0.0044178353
0	0.009459611
0	0.00090653554
0	0.0071603237
0	0.4002245
0	0.02374092
0	0.023326803
0	0.041385844
0	0.019080056
0	0.036394857
0	0.064562194
0	0.043902636
0	0.037189867
0	0.041354112
0	0.04985558
0	0.004781547
0	0.018160434
0	0.046176255
0	0.022325192
0	0.01432976
0	0.0675755
0	0.023571134
0	0.0077189864
0	0.0034101799
0	0.0026560945
0	0.007871805
0	0.0025073946
0	0.13238348
0	0.009224093
0	0.05724065
0	0.023859289
0	0.0050893724
0	0.05405372
0	0.0027542517
0	0.010252186
0	0.011242721
0	0.01016771
0	0.011743311
0	0.05828995
0	0.031217063
0	0.020484531
0	0.0077518756
0	0.1373039
0	0.026538894
0	0.012500985
0	0.016181892
0	0.033127774
0	0.0028632965
0	0.12120102
0	0.044471554
0	0.018169377
0	0.08140406
0	0.028362859
0	0.14624667
0	0.012081943
0	0.0043220976
0	0.0065473146
0	0.15279299
0	0.009606585
0	0.09293049
0	0.021497332
0	0.2962757
0	0.016734304
0	0.056546737
0	0.04698161
0	0.0133488355
0	0.044166088
0	0.088271886
0	0.0667318
0	0.052344535
0	0.1390388
0	0.008199403
0	0.052944716
0	0.045772355
0	0.017824363
0	0.022855988
0	0.1349181
0	0.12476898
0	0.05955136
0	0.2096402
0	0.08450279
0	0.022487132
0	0.0031601577
0	0.0044916733
0	0.019626895
0	0.0032852818
0	0.081698574
0	0.0066654924
0	0.0012039945
0	0.13089299
0	0.2336815
0	0.016656408
0	0.035792805
0	0.0018917252
0	0.019761933
0	0.047196772
0	0.0789049
0	0.035459045
0	0.005332079
0	0.019162653
0	0.02339048
0	0.006460309
0	0.015850523
0	0.037498243
0	0.023399925
0	0.019009393
0	0.00472502
0	0.103831016
0	0.0050328844
0	0.033281602
0	0.043640863
0	0.006527114
0	0.028683215
0	0.007521163
0	0.0071427217
0	0.015258477
0	0.07137911
0	0.028732572
0	0.15498592
0	0.013384744
0	0.008149015
0	0.10833516
0	0.004622352
0	0.04734367
0	0.2215717
0	0.020593084
0	0.044287276
0	0.023328476
0	0.0088073
0	0.009621586
0	0.045543518
0	0.07027085
0	0.27032158
0	0.04323957
0	0.019922541
0	0.029095756
0	0.072609395
0	0.19053385
0	0.04030025
0	0.004972099
0	0.032323908
0	0.021508994
0	0.009056689
0	0.012788497
