True_Label	Predicted_Probability
1	0.0005403367273470066
1	7.764644616735919e-07
1	1.2693057839056993e-07
1	0.001094494734264067
1	0.0005438990873926205
1	4.26860515854517e-05
1	0.0013532329783505657
1	0.00038180073564233455
1	1.067684236357086e-08
1	1.0845272150802143e-06
1	0.014809049740571581
1	0.008661906682083439
1	8.859335609687561e-08
1	9.516063939321338e-07
1	5.045850764350229e-07
1	0.026772597614987702
1	7.387847407315071e-06
1	0.784056327631727
1	0.0024266423974285325
1	1.1058777712384777e-06
1	5.390441980529664e-06
1	6.420425631826875e-06
1	5.199268749473547e-05
1	0.0017406002861242505
1	0.9997003261741586
1	7.457276562451094e-06
1	0.0022714427751476998
1	0.025591707730549317
1	0.00378200942666406
1	0.02233767839401667
1	6.428519738719663e-07
1	0.03061027136721306
1	2.3456455093964697e-05
1	0.023837996215092805
1	1.3721765282659659e-05
1	5.953965289519124e-07
1	0.0910473077364959
1	0.01247326755399927
1	2.4922325035281757e-05
1	3.62542621448609e-06
1	3.302354575464313e-05
1	5.9229148298983125e-05
1	0.0024482046641405007
1	0.0019864926697401725
1	0.12756421813193283
1	0.003161048060851289
1	7.053236989911681e-06
1	4.095847505534973e-07
1	1.8453586293557005e-05
1	1.0751391280057603e-07
1	9.527936633283908e-06
1	3.268321211025385e-09
1	6.719206758317098e-06
1	0.8735958844228079
1	0.0798499940871777
1	0.07708888298725883
1	0.0004531570228573239
1	8.559139147115453e-05
1	0.0001887378349732284
1	0.00012728933480308241
1	2.7368713568566623e-07
1	0.05530250994450534
1	0.22894626940015803
1	0.7621929654659126
1	2.783047445966045e-09
1	6.507678516138025e-06
1	7.586440948639468e-08
1	0.00868099128317729
1	3.306904887000345e-06
1	9.44574943955776e-10
1	0.0020089902614892283
1	0.0018600229964439922
1	3.045153137113519e-06
1	1.3570494539170459e-07
1	9.865945227322287e-06
1	8.125389099527168e-06
1	3.042052924738483e-05
1	0.9953415878145259
1	0.9347026938171156
1	0.0012996336265141569
1	0.0014331830315498443
1	3.190607434253709e-05
1	0.0004002765535286595
1	3.7589089012010845e-06
1	0.016532242857146807
1	0.00028227726532373135
1	1.3088234958208464e-05
1	0.14516492599943331
1	9.768250052128892e-05
1	1.349448891740206e-06
1	2.6227365246872394e-05
1	1.1026266774847058e-05
1	4.1166109090169895e-12
1	6.052607257796157e-10
1	2.4811268341846367e-08
1	6.350719897555842e-08
1	1.37080246150979e-05
1	2.7066697584751785e-05
1	0.0009524123785522012
1	2.9033387192397896e-08
1	1.3711603517430275e-05
1	0.02423308890429006
1	0.00012140472665977005
1	0.024509512539657184
1	0.0003313806883139695
1	2.4557380111626882e-05
1	3.2264550805613774e-05
1	0.1594789746357791
1	5.587436675463299e-08
1	1.5127541972089577e-05
1	2.318897217471795e-05
1	1.1159116109913799e-07
1	3.8014783237067183e-07
1	0.00022336985055430741
1	3.3984156324669946e-06
1	5.025113963291667e-05
1	6.605971347126361e-13
1	0.0006985182017375409
1	0.9518709396438036
1	5.173368003438257e-07
1	0.00020393614925312664
1	0.0024132702665086454
1	0.13832316266483946
1	7.662232102792695e-06
1	0.0008508830447024761
1	7.2404958202779946e-06
1	1.1940417615380617e-08
1	0.01815949878844219
1	1.0020293972055272e-07
1	1.2159196407064498e-05
1	5.780069365339971e-07
1	0.0005064942006840983
1	0.006484826217045841
1	0.0009805846355813962
1	2.181930405484514e-07
1	8.540989551998502e-06
1	0.008670944225250353
1	0.002397159254220334
1	0.7395202416107655
1	0.7318743048273532
1	3.28253793300271e-05
1	0.0013698611541260986
1	6.073457754492756e-06
1	1.9879457149117398e-07
1	6.38505824098035e-06
1	2.5170608532036722e-06
1	0.0009929151648006872
1	1.1012101571594318e-05
1	7.596178612398329e-08
1	0.03648940621907066
1	0.00010110158478083428
1	7.445792837772043e-08
1	5.972636646790803e-09
1	2.1899084126050867e-09
1	0.563647453254465
1	2.905018872045196e-05
1	3.6603067061326607e-08
1	0.00038492182283029385
1	9.640682274698e-10
1	0.024604106154870707
1	4.012947753530525e-06
1	1.9476002162850657e-06
1	1.85901706139573e-05
1	0.0006324988483965081
1	2.352350240889563e-09
1	0.0004264760831446881
1	1.3969481209491756e-06
1	0.00026696213060505665
1	2.3924944057672834e-06
1	0.4529862514375996
1	4.7261265556862295e-07
1	4.698228351542444e-09
1	5.4127033731904165e-06
1	0.00034139987376167775
1	0.8803226164705221
1	3.1506213817843495e-07
1	6.838803219621694e-07
1	0.0001441847198603584
1	9.123521869889243e-05
1	0.0005147151223010099
1	0.00014125899495851711
1	1.4846671009405937e-05
1	6.11411495976895e-06
1	1.1618178486825266e-06
1	0.4898913852461723
1	0.0005520000912091293
1	0.002069062737248289
1	1.5451661475077317e-07
1	9.554980779814407e-05
1	4.318121679044858e-11
1	2.7982543803309777e-07
1	1.6963212510158966e-06
1	8.319764205321934e-08
1	6.720234904904062e-05
1	0.0020883956834840296
1	4.016145841171539e-06
1	2.7336526611592982e-08
1	0.7093374788217849
1	0.009373317993789354
1	0.9419599753871828
1	0.002077851962791552
1	0.04849229750902152
1	0.2735575715038843
1	0.002706630428902594
1	0.0006783874674586943
1	9.22000956779254e-06
1	0.000214761605428738
1	0.00013383660595934482
1	0.00032095848310843383
1	3.914087707998719e-11
1	0.23514527267253496
1	1.2809367489767386e-07
1	7.847712802979588e-06
1	0.23233977065207312
1	2.0281224941776703e-07
1	0.8579119970284749
1	6.293283549633568e-09
1	0.011955915409480045
1	0.11298807768035549
1	4.198108950839618e-06
1	6.658983313636366e-06
1	4.266284502095484e-05
1	1.2875961842128112e-06
1	0.0024429311042439648
1	1.7383224176187338e-05
1	5.904342016442027e-05
1	0.982520061279598
1	0.6282965824546408
1	0.0004909237957984242
1	1.887063217632327e-09
1	0.008593480147221482
1	2.7794660751530687e-06
1	1.706009110573859e-05
1	0.003014624576915689
1	9.8489165391873e-06
1	0.0017674449185901124
1	1.0578022998812036e-07
1	3.941842921451848e-06
1	1.4803800135732643e-08
1	0.0007498018404607306
1	6.072857154142091e-06
1	0.0006222825086103462
1	0.00324236362950231
1	0.9679463429161363
1	0.3138459236209478
1	1.8201768205265582e-08
1	6.678742987384669e-05
1	8.485767842836857e-08
1	1.1620901583013903e-05
1	8.88320457602736e-08
1	9.145810407975696e-05
1	0.0009998843840380702
1	0.0013892968535376231
1	0.48898339721896616
1	0.0003587110809653954
1	1.0456739990116447e-07
1	5.695543528462965e-11
1	3.894861433744311e-08
1	0.002031526231611711
1	1.1844742028327784e-07
1	0.0001810711849702792
1	0.005301144391795915
1	0.00039426202135500174
1	0.0003973438029973934
1	7.089277876200612e-07
1	4.389943948310248e-14
1	6.266645213827624e-05
1	0.0004647908490168005
1	8.360807802116273e-06
1	0.539984115298305
1	6.185699883161248e-05
1	4.2682829480633494e-06
1	5.497986460101353e-07
1	1.4830929516173663e-06
1	2.987440184877696e-07
1	3.8205091411381466e-05
1	0.0001305604131410279
1	0.04308916456942116
1	1.5674574442899732e-10
1	0.015172298436594844
1	0.00017814793360595158
1	0.0002196210628222115
1	2.480869530763562e-07
1	3.2260410359697224e-05
1	8.006578794352781e-07
1	0.9000158019781779
1	2.259969840755958e-06
1	0.0015899838813324327
1	3.127408825656193e-05
1	1.7665939202762125e-06
1	2.02307266843299e-08
1	2.3796775624085408e-07
1	2.1366145396406815e-09
1	2.5928948632752642e-05
1	0.00012306205508611152
1	1.6601032539539053e-06
1	0.046539892851047655
1	0.9990203009532187
1	0.0006789653895687393
1	0.0084538945111116
1	0.0004468633132095699
1	0.0009660850116554842
1	9.951456871912361e-08
1	0.0001559442528772966
1	0.00022071614970149667
1	1.6003142859106515e-05
1	1.0687580020692161e-07
1	0.0001929719278489601
1	0.027585754425241787
1	0.07694794274813965
1	2.1437397732495668e-07
1	0.22362007663875158
1	4.825633527200353e-07
1	0.007904208835628049
1	0.0054282673296108495
1	3.0393383738044005e-06
1	0.000316758365978054
1	2.2602639215040933e-05
1	3.0937039913591224e-06
1	0.0016467889181275921
1	7.006202697299867e-05
1	0.005750667307685757
1	0.0071419459185071655
1	1.7098047586068134e-05
1	2.2534610604389053e-05
1	2.151946775742223e-05
1	2.6367427585115976e-05
1	0.0007024408800422058
1	2.2305583312297012e-08
1	0.0025430643422255927
1	0.01401991400234932
1	0.00016703318474995307
1	0.6848685413185884
1	0.005579265206869914
1	1.010037571043315e-06
1	0.9308940178396494
1	7.697677060107113e-05
1	2.1693918853885662e-06
1	4.685234277107305e-05
1	6.655811981053876e-06
1	2.8606257980581284e-05
1	4.182684993997064e-05
1	2.6042564547642966e-07
1	4.987031693564013e-06
1	5.1920163297798785e-08
1	2.1465512945290115e-06
1	9.567242881821126e-06
1	2.2453429660031426e-10
1	1.8247084225246824e-08
1	0.00020888523138712776
1	0.011008684017475703
1	3.281435483179834e-07
1	2.6726603093599664e-07
1	2.452333045039643e-06
1	2.2912270078213183e-07
1	7.558075668422937e-06
1	1.4902355749457793e-05
1	0.2383649659452979
1	0.4656501621464762
1	0.00011540273095941315
1	0.08581757659810442
1	0.0009415238133474903
0	0.06542764015455055
0	1.9490856087038384e-10
0	1.0335435624151906e-08
0	1.4095092834172854e-06
0	0.15763019320438285
0	3.400441760957883e-05
0	0.001231589607014025
0	1.5023928874350845e-08
0	4.4875884369476806e-05
0	2.6841280542549707e-07
0	2.308959047213687e-08
0	0.5816282575074311
0	2.787870207824485e-07
0	0.0236208127150302
0	5.383063730190962e-07
0	1.5437020111263038e-07
0	0.1693205821697853
0	5.135880356433829e-07
0	0.0380325448598802
0	1.748511656375656e-07
0	0.0010784026549949695
0	2.7428708133301304e-05
0	0.9976526378704382
0	8.380380723508986e-09
0	5.7353957572794486e-05
0	1.61869834040321e-07
0	5.126336293562132e-06
0	3.517659941424909e-07
0	7.631017768104493e-06
0	4.1375307627224765e-11
0	6.700638504804748e-07
0	3.865155779422476e-06
0	5.5440381169628356e-05
0	8.042086319452585e-07
0	0.0008131039201930245
0	4.0283961229270425e-07
0	1.1328467223261077e-08
0	1.67798691120767e-10
0	4.336723472167334e-08
0	3.266978325621692e-10
0	1.4501930677347307e-09
0	5.6453959516265386e-11
0	1.205982424585108e-07
0	2.8207650961814954e-07
0	1.9153016844696588e-05
0	4.102345693265907e-09
0	0.00011144108295324978
0	4.703314317585003e-09
0	4.14012891860529e-10
0	3.350712384988932e-07
0	7.107886346257064e-05
0	2.9735037444235595e-09
0	1.1468729216726049e-07
0	2.2405140094154483e-13
0	8.239967205596419e-05
0	1.2118366056217945e-06
0	1.0512806684796885e-10
0	3.775027038596115e-09
0	6.331328598120825e-08
0	0.008404599940158282
0	2.946298539043445e-08
0	0.001169434013795332
0	0.00010080480302229606
0	4.4056996603137106e-05
0	6.903636001703915e-07
0	0.0002809638042009218
0	2.708114389571689e-07
0	3.618666211538254e-07
0	5.591912846826257e-12
0	1.3342470114889903e-10
0	7.302947197277808e-06
0	5.165032077170642e-06
0	0.00014866115254921178
0	2.91344532864257e-06
0	3.7183902019793703e-08
0	0.06908206853792191
0	8.104169355046025e-06
0	6.928450028195929e-06
0	1.628455053751338e-05
0	0.0004276286652789261
0	7.479053645875447e-08
0	2.65507658968787e-08
0	3.0446979361914536e-06
0	4.407398358377807e-07
0	7.836668336174328e-08
0	3.955792679162493e-07
0	1.5902096344377095e-05
0	7.375727123616754e-05
0	1.5112752343805288e-10
0	4.030335520614404e-08
0	2.332776274787977e-07
0	9.094126294702154e-06
0	7.690943761921215e-07
0	2.996264351961203e-09
0	2.1133491217554174e-05
0	4.88257523755856e-06
0	7.778329408682983e-08
0	0.012045107351903868
0	9.859446116544131e-11
0	8.573478887987671e-12
0	1.8397942509186814e-06
0	6.499321163771344e-09
0	6.640594608551608e-10
0	1.4376393484552801e-05
0	2.4178903070469445e-06
0	0.0530210726298911
0	1.5086512899931395e-09
0	8.794334908084288e-09
0	8.924219887459569e-06
0	0.13161291801408329
0	0.0008120955950831214
0	1.3051445481214308e-08
0	2.4204275572977397e-08
0	2.727275159917054e-09
0	0.704146433209867
0	4.749803889298259e-10
0	2.4022435813303016e-09
0	0.00017545283633655309
0	1.7902106648305715e-06
0	0.0017040225431297097
0	0.0274079978522368
0	2.014850308753144e-09
0	0.00019630692423027932
0	2.0510516704016257e-08
0	0.001631750240992025
0	0.0018090963103095067
0	0.00804880951826914
0	0.06046417341133751
0	2.9375774676884186e-06
0	1.0358222999233103e-05
0	8.00331814175361e-11
0	3.160087049159144e-06
0	5.001328425781386e-09
0	2.559716302498771e-07
0	0.003994506787868593
0	0.06690954986333564
0	1.31686951062024e-08
0	3.612465427296289e-06
0	7.738733448474549e-08
0	2.378382347533495e-09
0	2.547951513878446e-06
0	1.0497480162984185e-05
0	1.1637980050768768e-05
0	2.8657654719968328e-05
0	4.372223278492942e-11
0	7.143950298974417e-11
0	1.0339131518401859e-09
0	1.781877106732817e-06
0	6.233367030818995e-08
0	2.5420610703535648e-08
0	3.8853277951345324e-07
0	1.4386419333622326e-06
0	3.121156249703188e-11
0	0.0006789955926471991
0	1.2443877367128818e-09
0	1.5167962029550165e-11
0	6.955013872394021e-06
0	1.0000836440848594e-07
0	0.000479694667216102
0	2.8338428529553384e-07
0	1.620362112600891e-07
0	1.1514207062169879e-08
0	4.463885736795206e-08
0	2.8665420525242677e-07
0	3.316697791832788e-07
0	1.8216540021557662e-10
0	1.068432290954704e-08
0	0.006340565819266062
0	1.2765791226093346e-05
0	1.0983995080336566e-10
0	1.3718688064981192e-10
0	4.79153551157764e-14
0	0.0026339914818497056
0	6.724029647670984e-09
0	0.0023633627790740235
0	2.8985908117085517e-11
0	0.00021379992602446398
0	1.2404524928662616e-07
0	0.5701834197902929
0	1.3593188084082763e-07
0	0.8203866099351573
0	2.658823098508146e-08
0	3.4680448712934546e-05
0	4.274430907776874e-08
0	8.420844193102436e-07
0	0.00034751879093465615
0	5.142811968802626e-09
0	5.623953430735513e-06
0	6.700479226320941e-05
0	1.7859303515481885e-06
0	6.732266261888553e-05
0	7.383482789274513e-05
0	8.298455500514718e-06
0	6.191112728753826e-07
0	3.8774069496634885e-08
0	5.332938843603168e-07
0	0.0001976438156490588
0	5.7931530337798955e-06
0	1.639106254458778e-06
0	0.058694777295355105
0	1.1510934212522884e-06
0	3.6664077518240104e-05
0	8.215625210691578e-05
0	3.2955952671754274e-05
0	0.0005832392337175472
0	0.005387301543973343
0	9.814520364238577e-05
0	6.281677333066839e-06
0	6.059097656234895e-08
0	1.158502335651868e-09
0	3.150101552019901e-06
0	0.0017140883197930483
0	0.00012320546652549132
0	5.779393397924319e-08
0	1.4999443116880718e-09
0	8.359503904466772e-08
0	9.053591461988345e-05
0	1.1259584293446563e-13
0	3.8255626080542136e-12
0	3.6026041631722556e-08
0	5.614352028217963e-07
0	0.00016013963252036102
0	2.139644012008009e-05
0	2.750491595263456e-06
0	9.085501437097e-08
0	8.231553538650501e-08
0	1.4564783459038333e-09
0	0.00010773675341424221
0	1.913415554942874e-10
0	2.4234889988357715e-07
0	7.420082950997623e-08
0	0.23132422234884312
0	2.0070175454263947e-09
0	7.038564720292248e-07
0	2.6212951656638857e-06
0	2.5288821624560874e-10
0	1.1153224104648272e-07
0	3.073490258861792e-05
0	5.360930198045819e-10
0	1.1504355796617763e-05
0	0.0005049883148877076
0	0.0002503903542113183
0	1.4396087083183857e-08
0	1.4207615203331717e-08
0	2.018983025649245e-05
0	9.713857590546275e-07
0	4.48858846255487e-09
0	2.1909812499436477e-07
0	7.346758992027711e-06
0	9.801562502668531e-07
0	4.720947928797383e-06
0	0.5964166651994702
0	1.840094595874983e-07
0	5.284825940333066e-06
0	0.006788616515672123
0	1.1197964358715193e-10
0	8.55155426881751e-12
0	2.350644837282008e-13
0	3.575856218018218e-09
0	1.8311610447229788e-09
0	2.0385838157573192e-07
0	4.7116554733171964e-07
0	0.08879480460177047
0	6.08584240623063e-05
0	1.2278245103528511e-14
0	9.972926507995853e-11
0	1.0123305770816501e-08
0	0.0013641782575614437
0	1.0480306982564094e-08
0	0.00012012367070753648
0	4.333046943267426e-12
0	0.0005919019865815672
0	6.739652379413958e-06
0	0.010153142436173079
0	6.715571282653348e-07
0	3.4252926013902976e-07
0	9.408353058137578e-08
0	0.0002753801422701696
0	1.4363563854157747e-08
0	8.877424135353587e-07
0	2.496697872177313e-07
0	1.506826334185052e-07
0	0.002890068755065822
0	0.013730406987187095
0	1.919468601414357e-09
0	1.057953412295913e-09
0	7.713080592110833e-11
0	0.18330457614095658
0	3.984758724080294e-06
0	6.927595515259815e-09
0	1.750998747313985e-09
0	3.393719242866297e-08
0	9.016539554912596e-09
0	6.409876013125326e-06
0	2.6538392314724023e-08
0	0.0005564797548049719
0	0.00026919054506413135
0	0.6214035332759607
0	0.7888667212704548
0	5.93679406929174e-06
0	1.8238558767970394e-06
0	2.8637816807706272e-08
0	1.4870613844986686e-06
0	0.05024521699280279
0	6.506091807906791e-07
0	2.1598241182734576e-05
0	7.886647702010188e-09
0	1.5820645115031857e-09
0	1.4022067034167937e-07
0	1.3576047980605167e-06
0	0.0029161731513680797
0	2.0151527323578006e-07
0	1.26926021752105e-07
0	1.6829230983740602e-11
0	0.0026343379408359604
0	1.8090331040891072e-06
0	6.607429896575963e-08
0	0.37789363602423914
0	1.7055645789721593e-05
0	1.9823707908034563e-07
0	2.139146241106254e-08
0	3.5979864705409184e-11
0	2.3582526594050676e-13
0	3.523711702962094e-11
0	2.431413215096722e-05
0	4.072396021816028e-09
0	3.176570537507881e-07
0	0.00011770617353422765
0	5.6730325044456134e-08
0	6.458492314940631e-05
0	1.3608349959723123e-09
0	9.952286409642352e-05
0	9.060660737865109e-07
0	2.677162549593304e-06
0	0.059817657656061056
0	1.6320956637076076e-09
0	7.170439753390764e-05
0	1.830086661523793e-10
0	1.213584593977124e-05
0	7.273431818511176e-08
0	8.326192337847718e-10
0	3.4865194855816385e-08
0	1.8367300847341963e-06
0	1.4688494882359992e-08
0	3.7057346675748635e-06
0	3.52731409430763e-09
0	0.00030335181920623414
0	1.3890079745432371e-11
0	5.94806642106579e-07
0	3.8377957870684065e-12
0	5.870355143735901e-09
0	0.007996668515886539
0	2.439797837280266e-06
0	1.925912706099664e-09
0	6.669619713345132e-08
0	7.175672569545159e-08
0	0.00022967476225679127
0	2.217217687799743e-09
0	3.98492818918177e-13
0	0.009897762496092541
0	1.6078396313976281e-06
0	9.713790078210439e-09
0	9.285940760422126e-14
0	1.1990643294799017e-05
0	1.1126361473395766e-10
0	1.042272757790424e-06
0	1.293663731237274e-05
0	3.063453857250153e-06
0	0.0009359163367306298
0	0.001034539571548332
0	5.326893510053027e-06
0	4.1799088557203536e-08
0	1.487537024440346e-09
0	0.00010284347862506996
0	2.002014108041118e-09
0	0.0152843498805144
0	4.699158399250868e-05
0	8.49302214323633e-07
0	2.5585999257490943e-06
0	0.06288988502914773
0	1.4190260125079741e-06
0	0.0011087870893468424
0	1.7244426444803535e-08
0	6.655766379798233e-05
0	1.1565410362616887e-08
0	0.00043830516606148796
0	0.0002512977082334973
0	4.472410713896089e-08
0	0.0005835492191829592
0	8.239013888240585e-08
0	3.6613607273590464e-11
0	7.690325020020308e-11
0	5.077593882773205e-06
0	4.639147156043473e-08
0	0.04955307232447739
0	3.262205912174654e-06
0	3.7186098117409967e-06
0	1.197498825236568e-10
0	7.364344987566502e-06
0	6.096054296663445e-07
0	1.069859331711842e-06
0	2.189060222101561e-09
0	0.00013289061000309872
0	2.8203994509316925e-07
0	2.66802864715777e-07
0	4.967236960835049e-07
0	8.999945540535827e-06
0	0.0005532688965490573
0	1.101144176647358e-05
0	4.552341372826559e-06
0	5.9401724805511335e-09
0	0.01254864187062462
0	0.041779124871381426
0	3.545844607574599e-07
0	1.5570873184445492e-09
0	1.2256730393715935e-06
0	7.347329278634928e-12
0	3.614123584927692e-09
0	5.505134446560193e-08
0	0.0002689655198884383
0	1.0601108885818031e-07
0	1.4865372461898108e-05
0	0.00021029728709491067
0	0.00016645683103390214
0	1.1253501860648702e-10
0	4.202432418926935e-06
0	2.770325121252091e-09
0	5.6673756558982595e-09
0	4.0466867550612876e-07
0	4.077962460899051e-09
0	1.945192596170482e-05
0	4.627006764372941e-07
0	2.0855844653426336e-09
0	0.001459698091569184
0	0.0004231422278178685
0	4.454066155011407e-10
0	2.1985257336669835e-08
0	5.4160131577232e-07
0	2.9792335505791126e-11
0	2.351971045850774e-06
0	5.557302523571919e-07
0	1.1212092268710247e-07
0	1.758909186331302e-08
0	7.236693377667594e-10
0	0.008852157247785566
0	1.8687951885274236e-05
0	0.0029556196260155164
0	1.2791269677306876e-10
0	1.00109498084996e-13
0	3.238062048623996e-05
0	2.79721243013498e-07
0	9.011737897776617e-10
0	3.542853547323145e-10
0	5.905503371350871e-08
0	1.0548655352203138e-06
0	9.780209141239519e-07
0	4.9424771929967535e-09
0	5.176117192217684e-10
0	2.857975162431013e-11
0	1.0235274862597204e-12
0	0.00010522035496367233
0	8.52892406009297e-06
0	4.6668873670960185e-09
0	1.3766595135089903e-09
0	1.3892977001279328e-06
0	1.0056969772597261e-05
0	5.389373092544874e-13
0	3.0826225534850888e-09
0	2.0557136688895484e-14
0	2.9591800821850045e-07
0	0.006412329796258251
0	3.0100726036913056e-10
0	2.1491612491851446e-08
0	1.2829655960434422e-06
0	1.4599279723181187e-10
0	9.989161164132121e-08
0	5.389302629984935e-10
0	0.00023535885022184211
0	1.2834025650682117e-11
0	0.01371819564714081
0	3.1674017472939035e-07
0	1.4731742954465943e-07
0	5.430023159924788e-06
0	4.681250225565455e-14
0	1.0862989778304859e-10
0	4.681100245073871e-09
0	4.4081453932111555e-09
0	9.579385396807365e-08
0	0.0016741036745577026
0	0.00022075633436080026
0	4.418786341467115e-12
0	2.2442612538865496e-08
0	1.084739226578014e-08
0	2.338607861097605e-08
0	1.3378878517018906e-09
0	4.528861154735656e-08
0	2.783337311562894e-07
0	6.681251668170822e-13
0	7.18035660264726e-05
0	2.7260981530924226e-05
0	1.3184179785519532e-05
0	1.0055872409219376e-09
0	8.987541210318225e-10
0	2.0954053896748668e-13
0	9.466226948636029e-14
0	0.00037263031671240043
0	5.28110758333119e-11
0	4.556301757953218e-13
0	2.1793848510545588e-10
0	8.681133771176575e-07
0	9.808147860409334e-12
0	1.1002664452019192e-07
0	1.0564324043541357e-07
0	9.545781152814717e-08
0	1.9250143171479402e-07
0	3.1947944071052234e-07
0	2.160475445211136e-07
0	2.267244157476614e-09
0	1.603482812174259e-11
0	3.71752995590917e-09
0	1.3971870607731607e-08
0	1.5751605860629465e-08
0	6.081612166985321e-06
0	1.079554066571413e-07
0	2.4949033799885023e-10
0	1.3422937401816824e-06
0	1.0061818222496874e-09
0	1.2835940098140362e-07
0	2.4723475405963044e-07
0	6.379706204531886e-09
0	8.857281313881174e-07
0	7.50703149360957e-09
0	8.654429445394908e-10
0	4.956896039386152e-12
0	5.032608153654061e-05
0	1.2067275677800139e-09
0	2.4694606675770865e-06
0	0.0009445307353722336
0	6.653321156553128e-08
0	5.317240806244433e-08
0	6.279085133573903e-09
0	0.0001122474763517783
0	4.6208777664396403e-08
0	2.520429860104734e-07
0	1.387341243715497e-08
0	8.501995495836343e-08
0	9.782606597755518e-06
0	4.644891820663987e-07
0	8.43543301214864e-10
0	1.7776610572564778e-05
0	1.2268923230581472e-06
0	0.0002837775060093133
0	8.613170568681055e-06
0	0.43400072360031877
0	9.454162905810382e-06
0	8.69076760649104e-06
0	5.112027489066709e-07
0	9.58052195307249e-07
0	3.924809263605213e-06
0	2.489279904411931e-07
0	4.881595710324317e-05
0	0.012606619666602132
0	0.0004016479217504503
0	1.974831513652509e-05
0	1.2768907249081304e-09
0	1.1541815408899058e-09
0	1.7332536358869382e-10
0	2.6180072880608453e-08
0	2.7855781228551444e-08
0	1.4460494174815077e-10
0	1.1082730710374076e-07
0	3.0634998697757084e-08
0	1.0506878314771459e-05
0	6.302749993013582e-06
0	0.4298590894783041
0	2.65252714241712e-06
0	0.004612110211914707
0	8.177087576519406e-06
0	3.151181042273869e-05
0	9.912791979799839e-05
0	0.01644332366827212
0	1.0789818370648184e-10
0	9.425677729397488e-10
0	3.996109579852169e-06
0	1.0690284882676345e-09
0	6.517649922778523e-09
0	1.7635485112453567e-10
0	7.003498732644657e-05
0	1.64027562584407e-08
0	8.691701120583812e-09
0	0.052161365688883375
0	6.417123052479139e-06
0	1.330653090221382e-09
0	7.89331735822724e-08
0	1.8007774332527444e-09
0	0.9998918075999411
0	1.1819710357868343e-08
0	3.0903541398054553e-05
0	1.124844788940972e-05
0	2.7740927428265733e-06
0	3.886003062833296e-06
0	1.483647672645092e-06
0	5.157751740146877e-08
0	1.1359451426548715e-08
0	5.208641419020935e-06
0	3.51883783257897e-07
0	0.0005140400891863594
0	0.0014431604470742062
0	7.569305170912362e-11
0	8.226112427843381e-10
0	4.4747791975556805e-10
0	1.9324502489226497e-09
0	2.5915655838379883e-13
0	7.482080465150412e-13
0	8.727144732840249e-15
0	1.6753715915945205e-12
0	1.550938572097407e-10
0	3.2724788757486596e-11
0	1.7095210617807546e-14
0	3.18669911707902e-10
0	6.215774255849239e-09
0	5.5303189148420305e-11
0	3.8168933505204314e-11
0	5.541286272773456e-10
0	3.85916798853246e-09
0	0.002985666316567784
0	0.0004796620104367235
0	6.344854664184017e-06
0	2.1504781947589343e-08
0	5.5344090904194276e-08
0	3.5150597047317734e-11
0	6.754487893590917e-10
0	8.291858625492248e-11
0	2.6445170023051635e-08
0	3.877252852648727e-11
0	7.07033258404918e-08
0	6.597718607105822e-11
0	3.3942462568109864e-08
0	1.365140106233821e-13
0	9.525214708881532e-10
0	2.2513111978720342e-10
0	3.030023875887037e-05
0	5.855441893801319e-09
0	1.913648231198179e-07
