Label	Logit
1.0	0.22293215990066528
1.0	0.023700833320617676
1.0	0.13530689477920532
1.0	0.03142428398132324
1.0	0.06869186460971832
1.0	0.06960974633693695
1.0	0.3585432767868042
1.0	0.03395658731460571
1.0	0.38282719254493713
1.0	0.2674575746059418
1.0	0.04826150834560394
1.0	0.10843875259160995
1.0	0.1235838383436203
1.0	0.06769997626543045
1.0	0.06814160197973251
1.0	0.11895652860403061
1.0	0.03477688878774643
1.0	0.23272421956062317
1.0	0.07930047065019608
1.0	0.07931709289550781
1.0	0.07149266451597214
1.0	0.10519092530012131
1.0	0.3780720829963684
1.0	0.01725727878510952
1.0	0.40063145756721497
1.0	0.020047858357429504
1.0	0.03433803468942642
1.0	0.04656954109668732
1.0	0.161929652094841
1.0	0.07932422310113907
1.0	0.026475967839360237
1.0	0.03865779563784599
1.0	0.16207966208457947
1.0	0.15778696537017822
1.0	0.3466954231262207
1.0	0.07828893512487411
1.0	0.2295248806476593
1.0	0.1370014250278473
1.0	0.08732989430427551
1.0	0.028981007635593414
1.0	0.07665222883224487
1.0	0.17475098371505737
1.0	0.3892042934894562
1.0	0.22608523070812225
1.0	0.023534253239631653
1.0	0.07765939086675644
1.0	0.12432611733675003
1.0	0.0763196349143982
1.0	0.31212493777275085
1.0	0.10209117829799652
1.0	0.14614173769950867
1.0	0.056684207171201706
1.0	0.020750198513269424
1.0	0.019178299233317375
1.0	0.25858473777770996
1.0	0.16261254251003265
1.0	0.1957121342420578
1.0	0.07670397311449051
1.0	0.022668618708848953
1.0	0.2435859590768814
1.0	0.015820899978280067
1.0	0.01935795322060585
1.0	0.18425652384757996
1.0	0.1360396444797516
1.0	0.147577166557312
1.0	0.10991539061069489
1.0	0.02092263102531433
1.0	0.24701528251171112
1.0	0.05161334201693535
1.0	0.042307958006858826
1.0	0.011965889483690262
1.0	0.2852083742618561
1.0	0.3495230972766876
1.0	0.28891637921333313
1.0	0.006274425890296698
1.0	0.02529943734407425
1.0	0.0675169974565506
1.0	0.11847677826881409
1.0	0.13125702738761902
1.0	0.41753581166267395
1.0	0.13588382303714752
1.0	0.19033809006214142
1.0	0.11866273730993271
1.0	0.06977322697639465
1.0	0.03809761628508568
1.0	0.02551301196217537
1.0	0.15915316343307495
1.0	0.01142607070505619
1.0	0.006773788947612047
1.0	0.08167370408773422
1.0	0.047717928886413574
1.0	0.18799743056297302
1.0	0.23458276689052582
1.0	0.07800798118114471
1.0	0.040748219937086105
1.0	0.15224415063858032
1.0	0.2833937406539917
1.0	0.051049958914518356
1.0	0.15571235120296478
1.0	0.3698427975177765
1.0	0.010111303068697453
1.0	0.08318846672773361
1.0	0.04300558567047119
1.0	0.07704199850559235
1.0	0.13008815050125122
1.0	0.15091188251972198
1.0	0.28175467252731323
1.0	0.030178498476743698
1.0	0.2946787178516388
1.0	0.34809330105781555
1.0	0.03156229853630066
1.0	0.02708335965871811
1.0	0.16225366294384003
1.0	0.4468482434749603
1.0	0.41445064544677734
1.0	0.013617211021482944
1.0	0.258243590593338
1.0	0.04483942687511444
1.0	0.1036844402551651
1.0	0.09252330660820007
1.0	0.035729214549064636
1.0	0.10437871515750885
1.0	0.12498144805431366
1.0	0.30250415205955505
1.0	0.06023164093494415
1.0	0.03240266814827919
1.0	0.18317770957946777
1.0	0.026782145723700523
1.0	0.12950706481933594
1.0	0.0943513959646225
1.0	0.08855491876602173
1.0	0.04507356137037277
1.0	0.3007924258708954
1.0	0.011775700375437737
1.0	0.03143637999892235
1.0	0.44217443466186523
1.0	0.15018396079540253
1.0	0.36513012647628784
1.0	0.033934932202100754
1.0	0.26581868529319763
1.0	0.12610438466072083
1.0	0.14809851348400116
1.0	0.03562287613749504
1.0	0.04178127646446228
1.0	0.03987983614206314
1.0	0.1967002898454666
1.0	0.014038986526429653
1.0	0.018649419769644737
1.0	0.050069261342287064
1.0	0.08706619590520859
1.0	0.294821172952652
1.0	0.044851988554000854
1.0	0.05490442365407944
1.0	0.04453449696302414
1.0	0.22096912562847137
1.0	0.14530690014362335
1.0	0.2034897655248642
1.0	0.0744553953409195
1.0	0.07775668054819107
1.0	0.45408669114112854
1.0	0.35954347252845764
1.0	0.11497407406568527
1.0	0.11418042331933975
1.0	0.05743751674890518
1.0	0.06527391076087952
1.0	0.15616600215435028
1.0	0.42473867535591125
1.0	0.10293855518102646
1.0	0.025310272350907326
1.0	0.027776869013905525
1.0	0.2243001013994217
1.0	0.13133975863456726
1.0	0.14968523383140564
1.0	0.1527923047542572
1.0	0.09293442964553833
1.0	0.02162834443151951
1.0	0.13012047111988068
1.0	0.07368480414152145
1.0	0.06204458698630333
1.0	0.08483239263296127
1.0	0.015111738815903664
1.0	0.08766844123601913
1.0	0.026861438527703285
1.0	0.017026837915182114
1.0	0.031428124755620956
1.0	0.2807590663433075
1.0	0.11396262049674988
1.0	0.07180005311965942
1.0	0.05799806863069534
1.0	0.19337184727191925
1.0	0.06667722016572952
1.0	0.015833774581551552
1.0	0.007753023877739906
1.0	0.16918516159057617
1.0	0.02921612560749054
1.0	0.010706700384616852
1.0	0.010778738185763359
1.0	0.01275572832673788
1.0	0.01443544588983059
1.0	0.037093568593263626
1.0	0.2578180134296417
1.0	0.11894024163484573
1.0	0.08991864323616028
1.0	0.13917973637580872
1.0	0.11451967060565948
1.0	0.035466670989990234
1.0	0.18103817105293274
1.0	0.015550216659903526
1.0	0.15733681619167328
1.0	0.12355854362249374
1.0	0.2408953458070755
1.0	0.13333012163639069
1.0	0.05195489898324013
1.0	0.19428279995918274
1.0	0.09207510948181152
1.0	0.29161080718040466
1.0	0.03347405418753624
1.0	0.04993757605552673
1.0	0.0218574870377779
1.0	0.33982956409454346
1.0	0.2468111366033554
1.0	0.25450098514556885
1.0	0.07299789786338806
1.0	0.04549552500247955
1.0	0.029808692634105682
1.0	0.035299960523843765
1.0	0.0892796665430069
1.0	0.09564343839883804
1.0	0.13065586984157562
1.0	0.11637163162231445
1.0	0.09467706829309464
1.0	0.21874523162841797
1.0	0.03241191431879997
1.0	0.06671440601348877
1.0	0.2670089602470398
1.0	0.33978044986724854
1.0	0.12048633396625519
1.0	0.2725820243358612
1.0	0.28553393483161926
1.0	0.03147371485829353
1.0	0.013626557774841785
1.0	0.2562714219093323
1.0	0.031514812260866165
1.0	0.19169750809669495
1.0	0.010552505031228065
1.0	0.16049912571907043
1.0	0.023561853915452957
1.0	0.11307806521654129
1.0	0.26555871963500977
1.0	0.033975906670093536
1.0	0.04855621978640556
1.0	0.015536208637058735
1.0	0.27075156569480896
1.0	0.16376721858978271
1.0	0.08180031925439835
1.0	0.052877653390169144
1.0	0.0841846764087677
1.0	0.005102480761706829
1.0	0.14427363872528076
1.0	0.10044452548027039
1.0	0.18309010565280914
1.0	0.26457902789115906
1.0	0.019757824018597603
1.0	0.10460458695888519
1.0	0.007503020577132702
1.0	0.035199906677007675
1.0	0.09378005564212799
1.0	0.18476460874080658
1.0	0.1330389678478241
1.0	0.006319165695458651
1.0	0.03910750523209572
1.0	0.06306363642215729
1.0	0.04420984908938408
1.0	0.18102924525737762
1.0	0.015252961777150631
1.0	0.0817822813987732
1.0	0.3833261728286743
1.0	0.06145017221570015
1.0	0.05090945586562157
1.0	0.14776329696178436
1.0	0.2275611162185669
1.0	0.1713007241487503
1.0	0.05424557998776436
1.0	0.046903107315301895
1.0	0.029059607535600662
1.0	0.3222093880176544
1.0	0.03128431364893913
1.0	0.10134559124708176
1.0	0.3015488088130951
1.0	0.10722686350345612
1.0	0.04026830196380615
1.0	0.028033806011080742
1.0	0.14932124316692352
1.0	0.03963325172662735
1.0	0.11779949814081192
1.0	0.013868961483240128
1.0	0.21913447976112366
