Label	Logit
0.0	0.029962727800011635
0.0	9.277320032197167e-07
0.0	0.0037398114800453186
0.0	0.005453066900372505
0.0	0.006783512886613607
1.0	0.22159133851528168
0.0	0.03763090446591377
0.0	0.25047415494918823
0.0	0.017274148762226105
0.0	0.2376532405614853
0.0	0.10621307790279388
0.0	0.00010418104648124427
0.0	0.0007383863558061421
0.0	0.0037935005966573954
0.0	0.023776685819029808
0.0	0.021067988127470016
0.0	0.001132782083004713
1.0	0.23656657338142395
0.0	0.019382553175091743
1.0	0.2500394880771637
0.0	0.04276418313384056
0.0	2.433809527246922e-07
0.0	0.005084695294499397
0.0	5.739084940614703e-07
0.0	5.7795656175585464e-05
1.0	0.2444046288728714
0.0	0.0008841074304655194
0.0	0.07456079125404358
0.0	0.03831213340163231
1.0	0.24734565615653992
0.0	0.0008404931286349893
0.0	0.0008324700756929815
0.0	1.187821453640936e-05
0.0	0.0012047969503328204
0.0	0.06287860870361328
0.0	0.002382251899689436
0.0	0.07711707055568695
0.0	0.00010241872951155528
0.0	4.984128099749796e-05
0.0	0.0008970102644525468
0.0	0.015801986679434776
0.0	0.01155228354036808
0.0	0.00034457125002518296
0.0	0.012721809558570385
0.0	0.0036781909875571728
0.0	0.14337319135665894
0.0	0.2154761701822281
0.0	0.00787429604679346
0.0	0.03069721907377243
0.0	0.07362972944974899
0.0	4.487476689973846e-05
0.0	0.011988889425992966
0.0	0.2486812025308609
0.0	0.01696244440972805
1.0	0.2494361698627472
0.0	0.0014931970508769155
0.0	5.5960059398785233e-05
0.0	0.0023012650199234486
0.0	0.032030969858169556
0.0	0.24599134922027588
0.0	0.242234006524086
0.0	0.012095371261239052
0.0	0.00434643030166626
0.0	0.0161235723644495
0.0	0.00031039235182106495
0.0	0.00030014352523721755
0.0	0.008593692444264889
0.0	0.0013568028807640076
0.0	0.0003401885915081948
1.0	0.14142665266990662
1.0	0.24952484667301178
0.0	0.2067655622959137
0.0	0.0033461384009569883
0.0	0.007835675030946732
1.0	0.1868487000465393
0.0	0.06643228232860565
0.0	0.0002614195109345019
0.0	0.0014525833539664745
0.0	0.018944701179862022
0.0	0.0005791989387944341
0.0	0.009172577410936356
0.0	0.0006960469181649387
0.0	0.15624502301216125
0.0	0.23859204351902008
1.0	0.24704015254974365
0.0	0.0012369084870442748
0.0	0.13624410331249237
0.0	0.0003273133188486099
0.0	0.0001491409493610263
0.0	0.2491244524717331
0.0	0.02231970988214016
0.0	0.241329625248909
0.0	0.0004564333939924836
0.0	0.028985904529690742
0.0	0.032857488840818405
0.0	0.004238625522702932
0.0	0.0007464165682904422
0.0	0.24755914509296417
0.0	0.0015991285908967257
0.0	0.03276033326983452
0.0	0.028764208778738976
0.0	0.04408049210906029
0.0	0.0017005960689857602
0.0	0.030477341264486313
0.0	0.004682886879891157
0.0	3.0518442599714035e-06
1.0	0.24731934070587158
0.0	0.11883515864610672
0.0	0.05258096009492874
0.0	0.00026076482026837766
0.0	0.005037385039031506
0.0	1.7963788195629604e-05
0.0	0.004779391456395388
1.0	0.2491864264011383
0.0	0.01609683223068714
0.0	0.006487218197435141
0.0	0.0007733985548838973
0.0	0.13006602227687836
0.0	0.08677322417497635
0.0	0.009593564085662365
0.0	0.007993282750248909
0.0	0.00164201355073601
0.0	0.0404423289000988
0.0	0.00023265488562174141
1.0	0.1987430304288864
0.0	2.433878580632154e-05
0.0	0.0027154916897416115
0.0	0.038076672703027725
0.0	0.0019608933944255114
0.0	0.0043534813448786736
0.0	0.0004876841849181801
0.0	0.0011638612486422062
0.0	0.002275952836498618
0.0	0.0017753130523487926
0.0	0.013822013512253761
0.0	0.014242816716432571
0.0	0.04614679515361786
0.0	0.0038104408886283636
1.0	0.24071909487247467
0.0	0.0015853212680667639
0.0	0.002751038409769535
0.0	0.0031620897352695465
0.0	2.5408937176507607e-08
0.0	0.005919543094933033
0.0	0.050383057445287704
1.0	0.24879437685012817
0.0	0.00046952985576353967
0.0	0.000649206165689975
0.0	0.0018773870542645454
0.0	5.3462310461327434e-05
0.0	3.5642886359710246e-05
1.0	0.044179175049066544
1.0	0.2475285530090332
0.0	0.011806098744273186
0.0	0.1303531378507614
0.0	0.1455596536397934
0.0	8.23385562398471e-05
0.0	0.24476249516010284
0.0	0.24289488792419434
0.0	0.007772604003548622
1.0	0.24751940369606018
0.0	0.004212132655084133
0.0	6.482095500359719e-07
0.0	0.10056328028440475
0.0	0.00013209323515184224
0.0	0.10778787732124329
0.0	0.043215926736593246
0.0	3.3213302685908275e-06
0.0	0.0007656067027710378
0.0	0.24427662789821625
0.0	0.004578966647386551
0.0	0.11530786007642746
0.0	0.00010038282925961539
0.0	0.00015373132191598415
0.0	0.043432075530290604
0.0	0.0031816016416996717
0.0	0.005628978833556175
0.0	0.0008146255277097225
0.0	0.0017470065504312515
0.0	0.00021361811377573758
0.0	0.25143229961395264
0.0	0.015065868385136127
0.0	0.0224138293415308
0.0	0.009348993189632893
0.0	0.24704894423484802
0.0	3.3390679163858294e-05
0.0	0.05118842422962189
0.0	9.935517300618812e-05
0.0	0.05055992677807808
0.0	0.0027810372412204742
0.0	1.9647166482172906e-05
0.0	0.06549821048974991
0.0	0.0007118229405023158
1.0	0.2516683340072632
0.0	0.009321164339780807
0.0	0.043831635266542435
0.0	0.24982072412967682
0.0	0.23760806024074554
0.0	0.0038092085160315037
0.0	0.2348514199256897
0.0	0.025022031739354134
0.0	0.016517074778676033
0.0	0.0002456316433381289
0.0	0.0016966696130111814
0.0	0.003538840916007757
0.0	0.0010472264839336276
1.0	0.243362694978714
0.0	0.0007000266341492534
0.0	0.0021038793493062258
0.0	0.010112801566720009
0.0	4.6491464900100254e-08
0.0	1.6177178622456267e-05
0.0	5.1662063924595714e-05
0.0	0.012011945247650146
0.0	0.01599700376391411
0.0	0.002384173683822155
0.0	3.2688124065316515e-06
0.0	0.004816241096705198
0.0	0.0006449499633163214
0.0	8.121524842863437e-06
0.0	0.12022369354963303
0.0	0.23745064437389374
0.0	0.000130529107991606
0.0	0.01050505880266428
0.0	6.226314326340798e-07
0.0	0.0001325467019341886
0.0	0.0018166274530813098
0.0	0.00019080060883425176
0.0	2.8500538974185474e-05
0.0	0.005005629733204842
0.0	0.024892350658774376
0.0	0.2388681024312973
0.0	0.0013585698325186968
0.0	0.15585541725158691
0.0	0.00014899212692398578
0.0	1.8547802028479055e-05
0.0	0.0675487145781517
0.0	0.002863662550225854
0.0	0.002210634294897318
1.0	0.24909786880016327
0.0	0.0002778322377707809
0.0	0.0001301380107179284
0.0	0.23813877999782562
0.0	0.0016096699982881546
0.0	9.632582077756524e-05
0.0	0.08685111999511719
0.0	6.636341367993737e-06
0.0	0.0013546569971367717
0.0	0.000545820570550859
0.0	0.01757756620645523
0.0	0.0007043912191875279
0.0	0.008173408918082714
0.0	0.0033239363692700863
0.0	2.2430282115237787e-05
0.0	0.1649911254644394
0.0	0.15168456733226776
0.0	0.00017326899978797883
0.0	0.00017978012328967452
0.0	0.000912067829631269
0.0	6.741150173183996e-06
0.0	8.239912131102756e-05
0.0	0.025277504697442055
0.0	0.0005568303167819977
0.0	0.251170814037323
0.0	0.00032875125179998577
0.0	0.019420364871621132
0.0	0.00939631275832653
0.0	0.22467298805713654
0.0	0.041454069316387177
0.0	0.01772918924689293
0.0	0.17834101617336273
0.0	0.001071398495696485
0.0	0.24924655258655548
0.0	0.00040124860242940485
0.0	0.0001315820700256154
0.0	0.0004925312823615968
0.0	0.003967316821217537
0.0	0.019964709877967834
0.0	2.6751613404485397e-06
0.0	0.0006050769006833434
0.0	0.06387253850698471
0.0	0.012301289476454258
0.0	0.04256237670779228
0.0	0.0013355648843571544
0.0	0.19606566429138184
0.0	0.0046655102632939816
0.0	0.0020872848108410835
0.0	0.006283923517912626
0.0	0.0066082896664738655
0.0	0.24844233691692352
0.0	0.02720695361495018
0.0	0.00013554262113757432
0.0	0.21680451929569244
0.0	0.2494160532951355
0.0	0.0012443573214113712
0.0	0.0032650786451995373
1.0	0.06621702015399933
0.0	6.726046558469534e-05
0.0	0.007084309589117765
0.0	0.2125059962272644
0.0	0.011667369864881039
0.0	0.247980996966362
0.0	0.0006672648596577346
0.0	0.000402623787522316
0.0	0.2403385043144226
0.0	0.0005111728678457439
0.0	0.00095799018163234
0.0	0.0002729440457187593
0.0	0.002076927339658141
0.0	0.0028269807808101177
0.0	0.0006149203982204199
0.0	0.07157144695520401
0.0	0.0010251323692500591
0.0	0.009792065247893333
0.0	0.001276183407753706
0.0	0.000558862229809165
0.0	0.08952794224023819
0.0	0.00037136985338293016
0.0	0.000631573551800102
0.0	0.029269183054566383
0.0	0.0023145403247326612
0.0	1.9582386812544428e-05
0.0	0.080414779484272
1.0	0.036798764020204544
0.0	6.558236054843292e-05
0.0	0.00338987959548831
0.0	5.739084940614703e-07
1.0	0.1974947601556778
0.0	1.6503085134900175e-05
0.0	7.124336207198212e-06
0.0	0.029249656945466995
0.0	0.016412697732448578
0.0	0.00024137382570188493
0.0	0.025036074221134186
0.0	0.0006100673926994205
0.0	0.0011390395229682326
1.0	0.14257752895355225
1.0	0.0003169450501445681
0.0	0.23777373135089874
0.0	0.18156008422374725
0.0	0.2425268590450287
0.0	1.713158781058155e-05
0.0	6.817309622419998e-05
1.0	0.09020458161830902
0.0	0.00013893056893721223
0.0	0.01915173977613449
0.0	0.2021300047636032
0.0	0.025509584695100784
0.0	1.5796775187482126e-05
0.0	0.029885781928896904
0.0	0.06801493465900421
0.0	0.029162291437387466
0.0	0.03631139174103737
0.0	0.24501651525497437
0.0	0.003622952150180936
0.0	0.0048590125516057014
0.0	0.003775009885430336
0.0	0.0001250773639185354
0.0	0.01921265572309494
0.0	0.016323711723089218
0.0	0.007964108139276505
0.0	0.02749829739332199
0.0	4.4301261368673295e-05
0.0	0.0002811695740092546
0.0	0.0006019762367941439
0.0	3.5251443478045985e-05
0.0	0.01013372652232647
0.0	0.0783216580748558
1.0	0.24356883764266968
0.0	0.25044968724250793
0.0	2.8581678634509444e-05
0.0	0.002973943715915084
0.0	0.04780679941177368
0.0	0.0037334118969738483
0.0	4.184883800917305e-05
0.0	0.0012867629993706942
0.0	1.6124118701554835e-05
0.0	0.061691153794527054
0.0	0.017571860924363136
0.0	0.004779573064297438
0.0	0.009218864142894745
0.0	0.02283988520503044
0.0	0.05353227257728577
0.0	0.011405008845031261
0.0	0.0007409700774587691
0.0	0.2455199658870697
0.0	0.008841343224048615
0.0	0.004997530486434698
0.0	0.007744194939732552
0.0	0.003577260533347726
0.0	0.0009910912485793233
0.0	0.004635531455278397
0.0	0.00020420918008312583
0.0	0.043687496334314346
0.0	7.4523654802760575e-06
0.0	0.005756386090070009
0.0	0.24624468386173248
0.0	0.0001550555316498503
